id,created_at,updated_at,carbs,description,dietary_fiber,energy_kcal,energy_kj,fat,name,net_carbs,preparation_instructions,preparation_time_in_minutes,protein,saturated_fats,servings,sugar,total_fats,total_grams,company_id,Lactose Intolerance,Gluten Intolerance,Soy Intolerance,Nut Allergy,Shellfish Allergy,Egg Allergy,Dairy-Free,Vegan,Vegetarian
84,2024-09-04 08:48:19.778,2024-09-04 08:48:19.778,6.410033333333335,Κολοκυθοκεφτέδες φούρνου,1.0283000000000002,77.65476666666667,0.0,4.2201,Κολοκυθοκεφτέδες φούρνου,0.0,"Εκτέλεση: Τρίβουμε τα κολοκύθια και τα αλατίζουμε ελαφρά. Τα αφήνουμε σε σουρωτήρι 15 λεπτά. Τρίβουμε το κρεμμύδι, την πατάτα και το καρότο και τα βάζουμε σε μπολ. Στίβουμε καλά τα κολοκύθια να βγάλουν τα υγρά τους και τα ρίχνουμε στα άλλα λαχανικά. Προσθέτουμε τα υπόλοιπα υλικά εκτός τα τυριά και το αλεύρι. Ανακατεύουμε. Ρίχνουμε τα τυριά και το αλεύρι λίγο λίγο μέχρι να δέσει το μείγμα. Στρώνουμε ένα ταψί με λαδόκολλα και τη λαδώνουμε. Πλάθουμε μικρά μπιφτέκια και τα τοποθετούμε στη λαδόκολλα. Ραντίζουμε με λάδι και ψήνουμε σε προθερμασμένο φούρνο στους 180 βαθμούς για 20-25 λεπτά ή μέχρι να ροδίσουν και να ψηθούν.


 










",60,3.8904966666666665,0.06,15,2.120041666666667,4.2201,86.80166666666668,0,0,1,0,1,1,0,0,0,1
85,2024-09-04 08:56:27.273,2024-09-04 08:56:27.273,30.29525,Φασολάκια πράσινα λαδερά,4.72425,275.51,0.0,11.329250000000002,Φασολάκια πράσινα λαδερά,0.0,"Εκτέλεση: Τσιγαρίζουμε το κρεμμύδι με το λάδι στην κατσαρόλα ή στην χύτρα. Πριν πάρουν χρώμα ρίχνουμε τα φασολάκια, τις πατάτες και τα καρότα. (Τις οποίες πατάτες και καρότα έχουμε κόψει στο μέγεθος που θέλουμε). Ανακατεύουμε για περίπου δύο λεπτά και ρίχνουμε τον πελτέ και τα μπαχαρικά μας. Μόλις τσιγαριστεί ρίχνουμε τον ζωμό μας και αφήνουμε να βράσει ώσπου να μαλακώσει το φασολάκι μας και σερβίρουμε.




",45,14.07225,0.135,4,7.7083,11.329250000000002,447.09375,0,0,1,0,1,0,1,1,0,1
86,2024-09-04 09:20:09.273,2024-09-04 09:22:28.301,33.6,Πατατοσαλάτα με λιαστή τομάτα,3.3000000000000003,725.5649999999999,0.0,64.16749999999999,Πατατοσαλάτα με λιαστή τομάτα,0.0,"Εκτέλεση: Αρχικά βράζουμε τις πατατούλες μας, ελέγχουμε με το μαχαίρι μας αν έβρασαν και αν ναι τις ξεπλένουμε σε άφθονο κρύο νερό. Ξεφλουδίζουμε τις πατάτες και τις κόβουμε. Βάζουμε σε μπολ. Προσθέτουμε άνηθο ψιλοκομμένο, μερικές ελιές την κάπαρη και τις μισές λιαστές ντομάτες κομμένες στα δύο. Στο μούλτι βάζουμε τις υπόλοιπες λιαστές ντομάτες, τις 10 ελιές, λίγο ξύδι και μισό φλιτζάνι νερό. Χτυπάμε καλά να γίνουν κρέμα και έπειτα προσθέτουμε πάνω από τη σαλάτα μας. Προσθέτουμε πιπέρι και λίγο ελαιόλαδο κατά βούληση. Αλάτι δεν βάζουμε διότι οι ελιές και οι λιαστές ντομάτες είναι επαρκής σε αλμύρα.








",30,14.954999999999998,0.15,2,2.325,64.16749999999999,411.1875,0,1,0,1,1,1,0,0,1,0
87,2024-09-04 09:37:38.557,2024-09-04 09:37:38.557,42.47935,Ανάμεικτα λαχανικά στο φούρνο,12.28745,201.93525,0.0,2.6192,Ανάμεικτα λαχανικά στο φούρνο,0.0,"Εκτέλεση: Ξεφλουδίζουμε όλα μας τα λαχανικά. Κόβουμε σε ροδέλες τις μελιτζάνες και τα κολοκυθάκια μας. Κόβουμε σε στικ τα καρότα μας. Κόβουμε σε κύβους τις πατάτες μας. Τα βάζουμε όλα σε ένα μπολ με τα μυρωδικά μας. Μιξάρουμε να πάνε όλα παντού. Βάζουμε τον φούρνο μας να προθερμαίνεται στους 180 στον αέρα πάντα για μισή ώρα. Βάζουμε σε ένα πυρέξ γυάλινο αντικολλητικό χαρτί ρίχνουμε το μείγμα μας μέσα, ένα φλυτζάνι του νες νερό. Σκεπάζουμε με αλουμινόχαρτο για 45 λεπτά και βγάζουμε το αλουμινόχαρτο για τα επόμενα 15 λεπτά που μας έμειναν. 















",60,6.868525,0.4885,4,15.8881825,2.6192,579.91875,0,0,1,1,0,0,0,1,1,1
7,2024-08-24 09:07:12.694,2024-09-04 12:15:53.375,83.1477,Φάβα,17.3879,569.6055,0.0,15.4514,Φάβα,0.0,"Εκτέλεση: Ρίχνουμε το νερό με τη φάβα σε μια μέτρια κατσαρόλα. Αφήνουμε να βράσει για 5 λεπτά. Συγχρόνως την ξαφρίζουμε. Ανακατεύουμε κάθε λίγα λεπτά. 
Αλέθουμε τα κρεμμύδια στο μπλέντερ, τα προσθέτουμε μαζί με τα υπόλοιπα υλικά και κατεβάζουμε το μάτι στο χαμηλό. Αφήνουμε μέχρι να λιώσει η φάβα. Κλείνουμε με το καπάκι. Ανακατεύουμε κάθε λίγα λεπτά. Μπορούμε με ένα ραβδομπλέντερ σε χαμηλή ταχύτητα να κάνουμε τη φάβα μας πιο κρεμμώδη. ",35,17.70555,0.05,2,3.355915,15.4514,234.15,0,0,1,1,1,0,0,1,1,1
44,2024-08-29 13:56:51.043,2024-09-04 12:15:53.378,17.626083333333337,Σουπιές με σπανάκι,5.822083333333333,719.8166666666666,0.0,40.85675,Σουπιές με σπανάκι,0.0,"Εκτέλεση: Σε μια κατσαρόλα θερμαίνουμε το ελαιόλαδο και σοτάρουμε το κρεμμύδι, τα κρεμμυδάκια και τα σκόρδα μέχρι να ευωδιάσουν. Προσθέτουμε τις σουπιές κι ανακατεύουμε μέχρι να ροδίσουν ελαφρώς οι σουπιές. Βράζουμε ένα ποτήρι νερό και το προσθέτουμε στη κατσαρόλα - μη σας φαίνεται λίγο, άλλωστε αν χρειαστεί το συμπληρώνετε. Προσθέτουμε τώρα το σπανάκι (μόλις μαλακώσει μαζεύει), και τον άνηθο.  Μόλις πάρουν βράση, ρίχνουμε το αλατοπίπερο, τη σάλτσα σόγιας και τον χυμό λεμονιού. Τα μαγειρεύουμε για 20 λεπτά ελέγχοντας μη παραβράσουν.




",50,77.52991666666667,0.2498333333333333,6,4.045758333333333,40.85675,599.2291666666666,0,0,0,0,0,0,0,1,1,0
11,2024-08-28 08:00:34.852,2024-09-04 12:15:53.380,45.90975,Σπανακόρυζο,4.677250000000001,234.2025,0.0,1.47125,Σπανακόρυζο,0.0,"Εκτέλεση: Σε μια κατσαρόλα βράζουμε πρώτα το σπανάκι μας. Αφού είναι έτοιμο το στραγγίζουμε και αφήνουμε στην άκρη. Σε άλλη κατσαρόλα ρίχνουμε λάδι και τσιγαρίζουμε το σκόρδο και φρέσκα κρεμμύδια μας. Μετά ρίχνουμε το ρύζι μας και ανακατεύουμε για 4-5'. Ρίχνουμε 600ml ζεστό νερό και σκεπάζουμε ώστε να βράσει το ρύζι μας. Αμέσως μετά ρίχνουμε άνηθο το σπανάκι που στραγγίξαμε στην αρχή, αλάτι και πιπέρι. Ρίχνουμε 500ml ζεστό νερό και αφήνουμε σε χαμηλή ένταση για 10-15'. 

 

",45,12.359,0.20725,4,2.8625,1.47125,257.25,0,1,1,0,1,0,0,0,1,0
18,2024-08-28 12:56:57.915,2024-09-04 12:15:53.382,80.551525,Μακαρόνια με κιμά,5.428675,1312.790375,0.0,81.3238,Μακαρόνια με κιμά,0.0,"Εκτέλεση: Σε φαρδιά κατσαρόλα ζεσταίνουμε το ελαιόλαδο. Σοτάρουμε τον κιμά και ανακατεύουμε καλά να γίνει σπυρωτός. Όταν αλλάξει χρώμα προσθέτουμε το κρεμμύδι και σοτάρουμε να μαλακώσει. Προσθέτουμε τις ντομάτες τριμμένες, το πουμαρό, αλατοπιπερώνουμε και προσθέτουμε και τα φύλλα δάφνης, ελάχιστο νερό και αφήνουμε να βράσει. Σε φαρδιά κατσαρόλα βάζουμε μπόλικο νερό να βράσει αλατίζουμε καλά και βράζουμε τα μακαρόνια al dente. Σουρώνουμε και λαδώνουμε ελαφρώς. Σε μια πιατέλα πασπαλίζουμε με τριμμένο τυρί και στρώνουμε από πάνω μακαρόνια, κιμά και τριμμένο τυρί. Επαναλαμβάνουμε και σε δεύτερη στρώση και σερβίρουμε.




 
",40,60.9990375,0.0375,4,6.77602375,81.3238,463.3625,0,1,1,1,1,1,0,0,1,1
19,2024-08-28 13:02:08.556,2024-09-04 12:15:53.385,47.971700000000006,Κοτόπουλο με πατάτες φούρνου,7.714399999999999,722.1755,0.0,14.608400000000003,Κοτόπουλο με πατάτες φούρνου,0.0,"Εκτέλεση: Μαζεύουμε τα υλικά μας και κόβουμε τις πατάτες κυδωνάτες. Σε ταψί βάζουμε τις πιπεριές και τα σκόρδα, μπαχάρι. Ρίχνουμε στις πατάτες αλάτι και πιπέρι, το κάρυ και την ρίγανη και με τα χέρια μας ανακατεύουμε να πάνε τα μπαχαρικά μας σε όλες τις πατάτες. Απλώνουμε στο ταψί. Σε λεκανάκι ρίχνουμε τον χυμό λεμόνι, λαδάκι, μουστάρδα, σόγια σως, μέλι και το νερό και ανακατεύουμε καλά με σύρμα να ενωθούν τα υλικά μας. Αδειάζουμε το μίγμα μας επάνω στις πατάτες. Πάμε τώρα στο κοτόπουλο.. Τοποθετούμε μια σχάρα επάνω στο ταψί. Με ψεκαστήρας λαδιού ψεκάζουμε το κοτόπουλο. Σε ένα πιάτο ρίχνουμε αλάτι και πιπέρι, κάρυ και πάπρικα και ανακατεύουμε να γίνουν ένα μείγμα. Αλείφουμε το κοτόπουλο με το μίγμα μας και το απλώνουμε σε όλο το κοτόπουλο κάνοντας ελαφρύ μασάζ. Με πινέλο αλείφουμε και λίγο μουστάρδα να κάνει ωραία κρούστα. Πασπαλίζουμε και το θυμάρι για το ωραίο άρωμα. Τοποθετούμε το κοτόπουλο επάνω στην σχάρα. Βάζουμε το ταψί σε καλά προθερμασμένο φούρνο στους 180 βαθμούς και ψήνουμε για μιάμιση ωρίτσα. Μετά από μια ώρα ψησίματος γυρνάμε το κοτόπουλο να ξερό ψηθεί και από την κάτω πλευρά του. Αφού περάσει και το υπόλοιπο μισάωρο σβήνουμε τον φούρνο και αφήνουμε να ξεκουραστεί το φαΐ μας για 10-15 λεπτά. 






",90,98.22305,0.3105,4,6.241365000000001,14.608400000000003,731.64375,0,1,0,0,1,0,1,1,0,0
20,2024-08-28 13:10:52.572,2024-09-04 12:15:53.390,19.043116666666663,Σπανακοτυρόπιτα,1.23915,211.95341666666664,0.0,11.018066666666668,Σπανακοτυρόπιτα,0.0,"Εκτέλεση: Ετοιμάζουμε πρώτα τη γέμιση. Σε μεγάλο μπολ ρίχνουμε το σπανάκι, τα κρεμμυδάκια, τη μία κουταλιά ελαιόλαδο, το αυγό, τη φέτα, τον άνηθο και τα μπαχαρικά. Ανακατεύουμε και αφήνουμε στην άκρη. Λαδώνουμε με πινέλο ένα ένα τα φύλλα, βάζουμε τα μισά πάνω, τα μισά κάτω και στη μέση τη γέμιση. Ψήνουμε στους 180 βαθμούς σε προθερμασμένο φούρνο, για πενήντα λεπτά. Μετά τη μισή ώρα ψησίματος βγάζουμε την πίτα, αλείφουμε ξανά με ελαιόλαδο και συνεχίζουμε το ψήσιμο.





",90,8.666175,0.03,12,5.381894166666666,11.018066666666668,112.0875,0,1,0,0,1,0,1,0,0,0
22,2024-08-28 13:20:24.266,2024-09-04 12:15:53.391,23.07626,Γεμιστά,2.200995,140.148775,0.0,2.675245,Γεμιστά,0.0,"Εκτέλεση: Βαζουμε σε ενα βαθυ τηγανι λιγο ελαιόλαδο να ζεσταθεί, ψιλοκόβουμε τα κρεμμύδια και τα τσιγαριζουμε, προσθέτουμε τον κιμά και τον τσιγαριζουμε. Ρίχνουμε το ρύζι ανακατεύουμε καλά και προσθέτουμε νερό μέχρι να γεμίσει το τηγάνι σχεδόν και αφήνουμε να σιγοβράζει. Ρίχνουμε αλάτι πιπέρι και ψιλοκόβουμε τον άνηθο και τον μαϊντανό στα τελευταία 5 λεπτά προσθέτουμε και αυτά στο τηγάνι και αφού έχει ρουφήξει το νερό το κατεβάζουμε από την φωτια. Καθαρίζουμε της πιπεριές και τις ντομάτες για να τις γεμισουμε, το μέσα από της ντομάτες το κρατάμε για την σαλτσα. Γεμίζουμε το ταψί μας με όσες πιπεριές και ντομάτες θέλουμε.καθαριζουμε 2 ντομάτες ακόμα και της ψιλοκόβουμε (και το μεσα απο της ντοματες που εχουμε προετοιμάσει για γεμισμα) σε ένα μπολάκι. Ανακατεύουμε τις ψιλοκομμένες ντομάτες με αλάτι πιπέρι ελαιόλαδο μια κουταλιά ντοματοπελτε και τα ρίχνουμε πάνω στα γεμιστά μας. Ψήνουμε σε προθερμασμένο φούρνο 180 βαθμούς για περίπου μία ώρα. Καλή επιτυχία καλή όρεξη. Η γέμιση φτάνει για περίπου 20 κομμάτια



 

",90,6.6349775,0.075,20,4.025618250000001,2.675245,192.07625,0,1,0,0,1,1,0,1,1,0
27,2024-08-29 06:47:48.185,2024-09-04 12:15:53.393,59.23173333333333,Μπακαλιάρος στη γάστρα με λαχανικά,9.853466666666668,868.5176666666666,0.0,44.37113333333335,Μπακαλιάρος στη γάστρα με λαχανικά,0.0,"Εκτέλεση: Τοποθετούμε σε λεκάνη το ψάρι μας, ρίχνουμε αλάτι, πιπέρι, ελαιόλαδο, λεμόνι και θυμάρι. Ανακατεύουμε να πάει παντού και αφήνουμε για μισή ώρα. Πλένουμε, καθαρίζουμε και κόβουμε τα λαχανικά μας. Τοποθετούμε λίγα λίγα στην γάστρα, ρίχνουμε το αλάτι, ρίχνουμε το ελαιόλαδο και ανακατεύουμε καλά να πάει παντού. Ρίχνουμε κ ένα ποτήρι νερό στην γάστρα. Έχουμε προθερμάνει τον φούρνο στους 220 βαθμούς σε αντιστάσεις. Πάνω από τα λαχανικά που έχουμε στην γάστρα μας τοποθετούμε με προσοχή τα φιλέτα ψαριού μας. Προαιρετικά αν θέλουμε τοποθετούμε μερικές φέτες λεμόνι ή και όχι. Τοποθετούμε με κλειστό καπάκι στον φούρνο για τουλάχιστον 1 ώρα και στην συνέχεια για άλλη μια ώρα χωρίς καπάκι για να τραβήξει τα υγρά από τα λαχανικά μας και το ψάρι μας να πάρει ένα ωραίο χρυσαφί χρώμα.







",120,61.93276666666665,0.426,3,13.326063333333332,44.37113333333335,774.7583333333333,0,0,1,1,1,1,1,0,1,0
46,2024-08-29 14:07:25.960,2024-09-04 12:15:53.395,29.5760875,Πιπεριές γεμιστές με τυριά,7.9856125,300.5275625,0.0,11.6273,Πιπεριές γεμιστές με τυριά,0.0,"Εκτέλεση: Πλένουμε και καθαρίζουμε τις πιπεριές. Τις κόβω μακρόστενα για να καθαρίζουν οι ίνες και τα σποράκια και να γεμίζουν πιο εύκολα. Ετοιμάζω όλα τα υλικά για τη γέμιση και ανακατεύω καλά. Γεμίζω τις πιπεριές, τις βάζω στο ταψί, ρίχνω από πάνω ελαιόλαδο να πάει σε όλες τις πιπεριές και ψήνω στους 190 βαθμούς για 35 λεπτά σίγουρα μέχρι να μαλακώσουν οι πιπεριές.


",40,19.152006250000003,0.3625,4,21.428920625,11.6273,543.3,0,1,0,0,1,1,1,0,0,1
48,2024-08-29 14:16:04.760,2024-09-04 12:15:53.398,26.540650000000007,Μελιτζάνες παπουτσάκια με κιμά,6.787149999999999,331.8885,0.0,17.99165,Μελιτζάνες παπουτσάκια με κιμά,0.0,"Εκτέλεση: Κόβουμε στην μέση τις μελιτζάνες μας και χαράζουμε με ένα μαχαιράκι. Τοποθετούμε στο ταψάκι μας και προσθέτουμε αλάτι και ελαιόλαδο. Ψήνουμε στους 200 βαθμούς για 30 με 40 λεπτά μέχρι να λιώνει η σάρκα τους. Ψιλοκόβουμε τα κρεμμύδια και το σκόρδο και τσιγαρίζουμε με ελαιόλαδο για να πάρουν χρώμα. Στην συνέχεια προσθέτουμε τον κιμά και ανοίγουμε - βράζουμε μέχρι να πάρει χρώμα. Προσθέτουμε τα μπαχαρικά και την σάλτσα με τον πελτέ και ανακατεύουμε. Αφού πάρει μια βράση προσθέτουμε λίγο νερό και αφήνουμε μέχρι να δέσει η σάλτσα με τα υπόλοιπα υλικά. Σε μια κατσαρόλα ζεσταίνουμε το γάλα, στη συνέχεια ξεχωρίζουμε μισό γάλα σε ένα μπολ και ρίχνουμε τις 5-6 κουταλιές αλεύρι και ανακατεύουμε. Ρίχνουμε το πηχτό μείγμα στο υπόλοιπο γάλα της κατσαρόλας και ανακατεύουμε μέχρι να δέσει. Προσθέτουμε το αλάτι, το μοσχοκάρυδο και το βούτυρο. Αφού κρυώσει προσθέτουμε 2 χτυπημένα αυγά και ανακατεύουμε με ένα σύρμα για να μην σβολιάσει το μείγμα μας. Γεμίζουμε με κιμά τις μελιτζάνες μας αφού έχουμε πιέσει με ένα κουταλάκι, ρίχνουμε την μπεσαμέλ και το τριμμένο κεφαλοτύρι. Ψήνουμε για 45 λεπτά στους 180 βαθμούς (αντιστάσεις). 



",90,18.7344,0.2209,10,15.918399999999997,17.99165,467.5875,0,1,0,1,0,0,0,0,0,0
56,2024-08-30 11:29:35.932,2024-09-04 12:15:53.399,51.285,Ρυζόγαλο,0.5599999999999999,661.8499999999999,0.0,25.185,Ρυζόγαλο,0.0,"Εκτέλεση: Σε μια κατσαρόλα βάζουμε το νερό, το ρύζι, αλάτι και το αφήνουμε σε μέτρια φωτιά να βράσει και να σωθεί το νερό. Ανά διαστήματα το ανακατεύουμε λίγο, θα μας πάρει περίπου 5 - 6 λεπτά. Σε ένα μπολ βάζω το γάλα, την ζάχαρη, το κορν φλάουρ και ανακατεύω με ένα σύρμα χεριού. Μόλις σωθεί το νερό από το ρύζι, ρίχνουμε το γάλα μέσα και ανακατεύουμε συνέχεια, μέχρι να πήξει το ρυζόγαλο μας ελαφρώς. Προσοχή να μην το αφήσετε να πήξει πολύ γιατί όταν κρυώσει το ρυζόγαλο θα πήξει και άλλο. Μόλις αρχίσει να πήζει το βγάζουμε από την φωτιά, προσθέτουμε τις βανίλιες. Ρίχνουμε το μείγμα μας σε μπολ, πασπαλίζουμε με κανέλα και αφήνουμε να κρυώσει μέχρι να βάλουμε στο ψυγείο μας μετά.








",30,2.2275,0.02,4,62.0,25.185,355.02500000000003,0,0,1,1,1,0,1,1,0,0
61,2024-08-30 12:28:34.040,2024-09-04 12:15:53.401,56.6339,Πρασόρυζο στον φούρνο,4.6808625,279.516,0.0,4.4923,Πρασόρυζο στον φούρνο,0.0,"Εκτέλεση: Κόβουμε τα λαχανικά μας και τοποθετούμε το μισό λάδι στην κατσαρόλα να κάψει. Ρίχνουμε τα κρεμμύδια μας και τσιγαρίζουμε. Στην συνέχεια ρίχνουμε το υπόλοιπο ελαιόλαδο και ρίχνουμε.
τα πράσα μας και ανακατεύουμε καλά και τσιγαρίζουμε για δύο λεπτά. Αφαιρούμε την κατσαρόλα από το μάτι και ανάβουμε τον φούρνο σε αντιστάσεις στους 200 βαθμούς. Όπως είναι το μείγμα της κατσαρόλας μας το ρίχνουμε στο ταψί μας ή σε πυρέξ και προσθέτουμε το ρύζι, αλάτι, άνηθο και τέλος το νερό. Ανακατεύουμε ελαφρώς και τοποθετούμε στον φούρνο για περίπου 20 λεπτά.
Αφού έχει τραβήξει το περισσότερο νερό στον φούρνο τότε ρίχνουμε τον χυμό λεμονιού και αφήνουμε να το τραβήξει για 5 λεπτά. Αν χρειαστεί προσθέτουμε λίγο ακόμα νερό και με κλειστό τον φούρνο αφήνουμε λίγο ακόμα το πρασόρυζο στον φούρνο και μετά απολαμβάνουμε. 

",25,5.85885,0.21,4,7.9453425,4.4923,269.6125,0,1,1,0,1,1,0,0,1,0
75,2024-09-04 06:48:01.750,2024-09-04 12:15:53.404,58.897400000000005,Φακές σούπα,2.0388,303.45975000000004,0.0,4.088550000000001,Φακές σούπα,0.0,"Εκτέλεση: Καθαρίζουμε σε ένα δίσκο τις φακές, από τυχόν πετραδάκια κ.α. Τις βάζουμε σε σουρωτήρι, και τις ξεπλένουμε καλά. Τις βάζουμε σε κατσαρόλα, μαζί με το νερό και βράζουμε, σε μέτρια προς δυνατή φωτιά, μέχρι να πάρουν μια βράση. Δεν πετάμε το πρώτο νερό, γιατί θα χάσουμε το μεγαλύτερο μέρος της νοστιμιάς και της θρεπτικής αξίας της φακής. Χαμηλώνουμε τη φωτιά, ρίχνουμε τα σκόρδα, το κρεμμύδι, και την δάφνη, μισό σκεπάζουμε με το καπάκι, και σιγό - βράζουμε για 20-30 λεπτά. Ρίχνουμε τον πελτέ, και ανακατεύουμε να διαλυθεί. Σιγοβράζουμε για περίπου άλλα 15 λεπτά, μέχρι οι φακές να μαλακώσουν αλλά να μην λιώσουν. Ρίχνουμε αλατοπίπερο, το λάδι, το ξίδι, την ρίγανη, η το μπούκοβο. Ανακατεύουμε, και σβήνουμε τη φωτιά. Αφήνουμε τις φακές να σταθούν, και να χυλώσουν για 10 λεπτά και σερβίρουμε.










",60,7.197224999999999,0.02725,4,1.3815925000000002,4.088550000000001,132.51875,0,0,0,0,0,1,1,1,0,0
81,2024-09-04 08:22:42.580,2024-09-04 12:15:53.405,50.1403625,Πρασοτυρόπιτα,2.93075,558.8821250000001,0.0,31.4541125,Πρασοτυρόπιτα,0.0,"Εκτέλεση: Σε ένα τηγάνι τσιγαρίζουμε τα πράσα κομμένα σε μικρά κομμάτια για 3-4 λεπτά και τα αφαιρούμε σε ένα πιάτο. Στο ίδιο τηγάνι τσιγαρίζουμε τα φρέσκα κρεμμύδια, την πάπρικα και τα μανιτάρια 3-4 λεπτά και τα αφαιρούμε. Σε μία κατσαρόλα λιώνουμε το βούτυρο προσθέτουμε το αλεύρι και ανακατεύουμε σε χαμηλή φωτιά να μην σβολιάσει. Προσθέτουμε σιγά σιγά το γάλα ανακατεύουμε συνεχώς και τέλος τα αυγά, την φέτα τριμμένη με τα χέρια και ανακατεύουμε να πάει παντού. Αφαιρούμε από την φωτιά. Λαδώνουμε ένα ταψί, βάζουμε 2 από τα φύλλα. Με λίγο λιωμένο βούτυρο βουτυρώνουμε τα φύλλα. Προσθέτουμε ακόμη 2 φύλλα. Απλώνουμε λίγα από τα πράσα εν συνεχεία τα κρεμμύδια με τα μανιτάρια. Τέλος απλώνουμε λίγο από το μίγμα της μπεσαμέλ με την φέτα να πάει παντού. Προσθέτουμε φύλλα βουτυρώνουμε και βάζουμε τα υπόλοιπα πράσα, τα κρεμμύδια με τα μανιτάρια, το μίγμα και από πάνω πάλι φύλλα και τα βουτυρώνουμε μέχρι τέλους. Τα πάνω φύλλα τα βουτυρώνουμε και πασπαλίζουμε με λίγο νερό. Βάζουμε το ταψί στον φούρνο σε 180 βαθμούς για 50 λεπτά. 








",1,19.548250000000003,0.0675,8,8.4886625,31.4541125,305.4875,0,1,1,1,0,1,1,0,1,1
89,2024-09-04 11:09:51.240,2024-09-04 13:06:37.757,67.509,Αγκινάρες με αρακά,14.783,456.93500000000006,0.0,11.443,Αγκινάρες με αρακά,0.0,"Εκτέλεση: Βάζουμε το ελαιόλαδο σε πλατιά κατσαρόλα και ψιλοκόβουμε το κρεμμύδι. Σοτάρουμε μέχρι να γυαλίσει. Καθαρίζουμε και κόβουμε τις πατάτες σε κυβάκια, προσθέτουμε στην κατσαρόλα. Καθαρίζουμε και κόβουμε σε ροδέλες τα καρότα και τα προσθέτουμε και αυτά. Ανακατεύουμε να λαδώσουν καλά. Προσθέτουμε και τον αρακά, ανακατεύουμε, αλατίζουμε, προσθέτουμε κουρκουμά και νερό κι αφήνουμε να μαγειρευτεί το φαγητό για περίπου 20 λεπτά να μαλακώσουν οι πατάτες κι ο αρακάς. Προσθέτουμε και τις αγκινάρες και μαγειρεύουμε μέχρι να μαλακώσουν όλα τα λαχανικά. Προσθέτουμε το χυμό από το λεμόνι και τον άνηθο ψιλοκομμένο. Αφήνουμε λίγο να εξατμιστεί το λεμόνι και σερβίρουμε.









",60,19.5785,0.2,2,7.14955,11.443,495.5,0,0,1,0,1,1,0,1,0,0
93,2024-09-05 06:56:45.951,2024-09-05 10:58:31.727,2.976633333333333,Σαρδέλα με μουστάρδα,0.8289333333333332,252.73866666666663,0.0,10.54026666666667,Σαρδέλα με μουστάρδα,0.0,"Εκτέλεση: Βγάζουμε τα κεφάλια από τις σαρδέλες και τις καθαρίζουμε από τα εντόσθια. Τις βάζουμε σε καυτό τηγάνι, προσθέτουμε το κρασί και αλατοπιπερώνουμε. Ετοιμάζουμε τη σάλτσα μουστάρδας ανακατεύοντας όλα τα υλικά (4κσ ελαιόλαδο, 1κσ μουστάρδα, 1 λεμόνι (ξύσμα και χυμός)).  Όταν εξατμιστεί το κρασί προσθέτουμε τη σάλτσα μουστάρδας και ανακινούμε να πάει παντού. Μετά από 3 λεπτά προσθέτουμε τον μαϊντανό, ανακινούμε μια φορά ακόμα και σερβίρουμε.



",10,16.436366666666668,0.0133333333333333,6,0.6217433333333333,10.54026666666667,143.1625,0,0,0,1,1,0,1,1,0,0
91,2024-09-04 13:18:25.021,2024-09-04 13:22:27.826,55.06785,Μπακαλιάρος φιλέτο με πατάτες στο φούρνο,8.5847,548.4252499999998,0.0,21.985450000000004,Μπακαλιάρος φιλέτο με πατάτες στο φούρνο,0.0,"Εκτέλεση: Σε ένα ταψάκι βάζουμε τις πατάτες και προσθέτουμε τα κρεμμύδια, το καρότο, το σκόρδο, αλάτι, πιπέρι, ρίγανη, ελαιόλαδο και ανακατεύουμε καλά. Προσθέτουμε μισό ποτήρι νερό και ψήνουμε σε προθερμασμένο φούρνο στους 200°C για 45 λεπτά να μαλακώσουν οι πατάτες. Προσθέτουμε τα φιλέτα μπακαλιάρου και αφού έχουμε κόψει το λεμίνι και την τομάτα σε φέτες, τα προσθέτουμε, πασπαλίζουμε με το σέλινο και μαϊντανό και συνεχίζουμε το ψήσιμο για 30 λεπτά ακόμη. 





",90,35.97002499999999,0.36025,4,6.5694325,21.985450000000004,560.91875,0,1,1,0,0,1,0,0,1,0
92,2024-09-05 06:37:29.725,2024-09-05 06:40:46.210,17.782400000000003,Σολομός στο φούρνο με φασολάκια και λεμονάτη σάλτσα,3.4238,249.991,0.0,10.329800000000002,Σολομός στο φούρνο με φασολάκια και λεμονάτη σάλτσα,0.0,"Εκτέλεση: Προθερμαίνουμε το φούρνο στους 200 βαθμούς.
Στεγνώνουμε το σολομό καλά με χαρτί κουζίνας.
Μαρινάρουμε τα κομμάτια σολομού με αλάτι, πιπέρι και ελαιόλαδο.
Κάνουμε το ίδιο και με τα φασολάκια.
Βάζουμε τα φασολάκια σε ένα ταψί με λαδόκολλα, όσο πιο απλωμένα μπορούμε και ανάμεσα και το σολομό. Τα βάζουμε στο φούρνο.
Ψήνουμε για περίπου 20 λεπτά.
Όσο ψήνεται το φαγητό μας, σε ένα μπολ βάζουμε όλα τα υλικά της σάλτσας (3κσ ελαιόλαδο, 2κσ μουστάρδα, 1 στυμμένο λεμόνι, 1κσ μαϊντανό, αλάτι, πιπέρι και ανακατεύουμε καλά.
Αφήνουμε το σολομό λίγο να ξεκουραστεί (5 λεπτά) σκεπασμένο με αλουμινόχαρτο.
Περιχύνουμε με τη σάλτσα και σερβίρουμε.












",30,20.5491,0.05,2,3.47773,10.329800000000002,376.675,0,0,1,1,1,0,0,0,0,1
